stock_code,stock_name,corp_code,corp_name,modify_date
318000,KBG,00876166,KBG,20251209
318010,팜스빌,00986898,팜스빌,20240701
318020,포인트모바일,00962393,포인트모바일,20240708
318060,그래피,01565054,그래피,20250825
318160,셀바이오휴먼텍,01288410,셀바이오휴먼텍,20240401
318410,비비씨,01153105,비비씨,20240911
318660,타임기술,01345724,타임기술,20230220
319400,현대무벡스,01358463,현대무벡스,20240329
319660,피에스케이,01365825,피에스케이,20260331
320000,한울반도체,01359815,한울반도체,20251204
321260,프로이천,01359736,프로이천,20260715
321370,센서뷰,01593668,센서뷰,20260624
321550,티움바이오,01335930,티움바이오,20250613
321820,아티스트컴퍼니,01116502,아티스트컴퍼니,20260716
322000,HD현대에너지솔루션,01199550,HD현대에너지솔루션,20231101
322180,LS티라유텍,01309388,LS티라유텍,20250515
322310,오로스테크놀로지,01016479,오로스테크놀로지,20260309
322510,제이엘케이,01153293,제이엘케이,20250729
322780,코퍼스코리아,01364297,코퍼스코리아,20260818
322970,무진메디,01293388,무진메디,20220708
323280,태성,01366000,태성,20260720
323350,다원넥스뷰,01344363,다원넥스뷰,20260416
323410,카카오뱅크,01133217,카카오뱅크,20260313
323990,박셀바이오,01335851,박셀바이오,20251201
326030,SK바이오팜,00878696,에스케이바이오팜,20230329
327260,RF머트리얼즈,01343665,RF머트리얼즈,20260327
327610,펨토바이오메드,01336735,펨토바이오메드,20260331
328130,루닛,01397620,루닛,20230220
328380,솔트웨어,01390399,솔트웨어,20250228
329180,HD현대중공업,01390344,HD현대중공업,20260401
330350,위더스제약,00765851,위더스제약,20240701
330590,롯데리츠,01363818,롯데리츠,20230704
330730,스톤브릿지벤처스,01305249,스톤브릿지벤처스,20230509
330860,네패스아크,01368354,네패스아크,20240329
331380,포커스에이아이,01393721,포커스에이아이,20260401
331520,밸로프,01398151,밸로프,20250930
331660,한국미라클피플사,01363924,한국미라클피플사,20240614
331740,아우토크립트,01649620,아우토크립트,20260227
331920,셀레믹스,01114586,셀레믹스,20260316
332190,오션스바이오,01860010,오션스바이오,20260303
332290,누보,01394669,누보,20250821
332370,아이디피,01213586,아이디피,20220225
332570,PS일렉트로닉스,01015160,PS일렉트로닉스,20250507
333050,이노테나,01407158,이노테나,20260421
333430,일승,01396676,일승,20260402
333620,엔시스,01310773,엔시스,20250102
334890,이지스밸류플러스리츠,01394377,이지스밸류플러스리츠,20221013
334970,프레스티지바이오로직스,01258428,프레스티지바이오로직스,20260529
335810,프리시젼바이오,01137295,프리시젼바이오,20220225
335870,윙스풋,01405585,윙스풋,20260119
336040,타스컴,01118139,타스컴,20251223
336060,웨이버스,01408999,웨이버스,20241018
336260,두산퓨얼셀,01412725,두산퓨얼셀,20250328
33626K,두산퓨얼셀1우,,,
33626L,두산퓨얼셀2우B,,,
336370,솔루스첨단소재,01412822,솔루스첨단소재,20260316
33637K,솔루스첨단소재1우,,,
33637L,솔루스첨단소재2우B,,,
336570,원텍,01407909,원텍,20220819
336680,탑런토탈솔루션,00814582,탑런토탈솔루션,20251104
337840,유엑스엔,01396931,유엑스엔,20221108
337930,젝시믹스,01391103,젝시믹스,20260724
338100,NH프라임리츠,01391033,NH프라임리츠,20260223
338220,뷰노,01344202,뷰노,20240115
338840,와이바이오로직스,01226234,와이바이오로직스,20260706
339770,교촌에프앤비,00453284,교촌에프앤비,20250925
339950,아이비김영,01414422,아이비김영,20260326
340360,다보링크,01416642,다보링크,20260401
340440,세림B&G,01416572,세림B&G,20240220
340450,지씨지놈,01432598,지씨지놈,20250611
340570,티앤엘,00608440,티앤엘,20240701
340810,시선AI,01315042,시선AI,20260727
340930,성원에너텍,01368637,성원에너텍,20260703
341170,퓨쳐메디신,01185867,퓨쳐메디신,20260608
342870,오아,01428948,오아,20260821
344820,KCC글라스,01428203,케이씨씨글라스,20250508
344860,이노진,01419135,이노진,20260810
346010,타이드,01309069,타이드,20250624
347000,센코,01023318,센코,20260315
347700,스피어,01336762,스피어,20260818
347740,피엔케이피부임상연구센타,01290381,피엔케이피부임상연구센타,20240401
347770,핌스,01405390,핌스,20230217
347850,디앤디파마텍,01376715,디앤디파마텍,20260303
347860,알체라,01405451,알체라,20260326
347890,엠엑스온,00670766,엠엑스온,20260421
348030,모비릭스,01210190,모비릭스,20260604
348080,큐라티스,01357765,큐라티스,20241217
348150,고바이오랩,01399071,고바이오랩,20260413
348210,넥스틴,01080252,넥스틴,20231218
348340,뉴로메카,01336461,뉴로메카,20231204
348350,위드텍,00925587,위드텍,20230223
348370,엔켐,01011526,엔켐,20250417
348950,제이알글로벌리츠,01415892,제이알글로벌리츠,20220818
350520,이지스레지던스리츠,01436628,이지스레지던스리츠,20260428
351020,미쥬,01547933,미쥬,20260223
351320,넥사다이내믹스,01440153,넥사다이내믹스,20260401
351330,이삭엔지니어링,01135640,이삭엔지니어링,20220810
351870,차이커뮤니케이션,00909835,차이커뮤니케이션,20240927
352090,스톰테크,01226270,스톰테크,20241008
352480,씨앤씨인터내셔널,01226410,씨앤씨인터내셔널,20260401
352700,씨앤투스,00875237,씨앤투스,20250502
352770,셀레스트라,01201970,셀레스트라,20250926
352820,하이브,01204056,하이브,20240913
352910,오비고,00494546,오비고,20251128
352940,인바이오,00367871,인바이오,20260724
353190,휴럼,01453670,휴럼,20240701
353200,대덕전자,01478712,대덕전자,20230216
35320K,대덕전자1우,,,
353590,오토앤,01084294,오토앤,20260310
353810,이지바이오,01480568,이지바이오,20260401
354200,엔젠바이오,01397903,엔젠바이오,20250701
354320,알멕,00229030,알멕,20260327
354390,바스칸바이오제약,00533809,바스칸바이오제약,20240701
355150,코스텍시스,01476219,코스텍시스,20231123
355390,크라우드웍스,01514005,크라우드웍스,20260303
355690,에이텀,01444380,에이텀,20250331
356680,엑스게이트,01372782,엑스게이트,20240827
356860,티엘비,00920379,티엘비,20230223
356890,싸이버원,01293953,싸이버원,20240223
357120,코람코라이프인프라리츠,01430475,코람코라이프인프라리츠,20260609
357230,에이치피오,01068737,에이치피오,20260401
357250,미래에셋맵스리츠,01437292,미래에셋맵스리츠,20230120
357430,마스턴프리미어리츠,01442966,마스턴프리미어리츠,20240626
357550,석경에이티,00921916,석경에이티,20230214
357580,아모센스,01012987,아모센스,20260325
357780,솔브레인,01489648,솔브레인,20250905
357880,SKAI,01381984,SKAI,20250312
358570,지아이이노베이션,01351080,지아이이노베이션,20251103
359090,씨엔알리서치,01487446,씨엔알리서치,20230222
360070,탑머티리얼,01360875,탑머티리얼,20260224
360350,코셈,01493793,코셈,20240801
361390,제노코,01014718,제노코,20230220
361570,알비더블유,01303029,알비더블유,20220425
361610,SK아이이테크놀로지,01386916,SK아이이테크놀로지,20250707
361670,삼영에스앤씨,00405506,삼영에스앤씨,20250911
362320,청담글로벌,01534577,청담글로벌,20250805
362990,드림인사이트,01492688,드림인사이트,20240906
363250,진시스템,01437858,진시스템,20260401
363260,모비데이즈,01493535,모비데이즈,20230427
363280,티와이홀딩스,01497869,티와이홀딩스,20260309
36328K,티와이홀딩스우,,,
364950,에이아이코리아,01307593,에이아이코리아,20260428
365270,큐라클,01397772,큐라클,20230217
365330,에스와이스틸텍,01135084,에스와이스틸텍,20251215
365340,성일하이텍,01274329,성일하이텍,20240926
365550,ESR켄달스퀘어리츠,01437186,ESR켄달스퀘어리츠,20230119
365590,하이딥,01505186,하이딥,20221205
365660,레몬헬스케어,01424261,레몬헬스케어,20260706
365900,브이씨,01354740,브이씨,20230217
366030,나인앤컴퍼니,01307335,나인앤컴퍼니,20260630
367000,플래티어,01454341,플래티어,20250729
368600,아이씨에이치,01302853,아이씨에이치,20240502
368770,파이버프로,01513440,파이버프로,20260311
368970,오에스피,01491607,오에스피,20260729
369370,블리츠웨이엔터테인먼트,01508855,블리츠웨이엔터테인먼트,20260330
370090,퓨런티어,01357446,퓨런티어,20240318
371950,풍원정밀,00417167,풍원정밀,20220721
372170,윤성에프앤씨,00925374,윤성에프앤씨,20250926
372320,큐로셀,01492651,큐로셀,20240919
372800,아이티아이즈,01429840,아이티아이즈,20260317
372910,한컴라이프케어,00534598,한컴라이프케어,20250103
373110,엑셀세라퓨틱스,01492217,엑셀세라퓨틱스,20240715
373160,데이원컴퍼니,01455492,데이원컴퍼니,20260323
373170,엠아이큐브솔루션,01497142,엠아이큐브솔루션,20260715
373200,엑스플러스,01514698,엑스플러스,20250423
373220,LG에너지솔루션,01515323,LG에너지솔루션,20250812
375500,DL이앤씨,01524093,DL이앤씨,20250911
37550K,DL이앤씨우,,,
37550L,DL이앤씨2우(전환),,,
376180,피코그램,00604028,피코그램,20240226
376270,HEM파마,01480708,HEM파마,20260804
376290,씨유테크,00575106,씨유테크,20230215
376300,디어유,01456011,디어유,20251229
376900,로킷헬스케어,01335143,로킷헬스케어,20260310
376930,노을,01494118,노을,20240905
376980,원티드랩,01441611,원티드랩,20230221
377030,비트맥스,01409095,비트맥스,20260331
377190,디앤디플랫폼리츠,01475609,디앤디플랫폼리츠,20240122
377220,프롬바이오,01217865,프롬바이오,20260311
377300,카카오페이,01244601,카카오페이,20260308
377330,이지트로닉스,01140837,이지트로닉스,20260623
377450,리파인,01210066,리파인,20260401
377460,큐에이드,01175499,큐에이드,20260427
377480,마음AI,01297898,마음AI,20260324
377740,바이오노트,00622787,바이오노트,20221222
378340,필에너지,01488320,필에너지,20230714
378800,샤페론,01387164,샤페론,20240222
378850,화승알앤에이,01532603,화승알앤에이,20220330
379390,이성씨엔아이,01365384,이성씨엔아이,20231229
380540,옵티코어,01506990,옵티코어,20250710
380550,뉴로핏,01782004,뉴로핏,20251201
381620,제닉스로보틱스,01293485,제닉스로보틱스,20260312
381970,케이카,01323032,케이카,20231114
382150,온코크로스,01423916,온코크로스,20250331
382480,지아이텍,01311310,지아이텍,20260325
382800,지앤비에스 에코,00958327,지앤비에스 에코,20241120
382840,원준,01459212,원준,20220225
382900,범한퓨얼셀,01435489,범한퓨얼셀,20260401
383220,F&F,01568413,F&F,20250414
383310,에코프로에이치엔,01566248,에코프로에이치엔,20230223
383800,LX홀딩스,01562589,LX홀딩스,20251202
38380K,LX홀딩스1우,,,
383930,디티앤씨알오,01437432,디티앤씨알오,20251112
384470,코어라인소프트,01512575,코어라인소프트,20260416
387570,파인메딕스,01455410,파인메딕스,20250701
387690,레메디,01501764,레메디,20260713
388050,지투파워,01462605,지투파워,20260401
388210,씨엠티엑스,01529982,씨엠티엑스,20260420
388610,지에프씨생명과학,01221752,지에프씨생명과학,20251110
388720,유일로보틱스,01152586,유일로보틱스,20260311
388790,라이콤,01569102,라이콤,20260303
388870,파로스아이바이오,01495180,파로스아이바이오,20260508
389020,자람테크놀로지,01365038,자람테크놀로지,20230307
389030,지니너스,01494154,지니너스,20230918
389140,포바이포,01513699,포바이포,20250605
389260,대명에너지,01150515,대명에너지,20240415
389470,인벤티지랩,01516456,인벤티지랩,20250804
389500,에스비비테크,00567897,에스비비테크,20240603
389650,넥스트바이오메디컬,01385050,넥스트바이오메디컬,20240820
389680,유디엠텍,01498576,유디엠텍,20241120
390110,애니메디솔루션,01507810,애니메디솔루션,20260312
391710,코닉오토메이션,01573284,코닉오토메이션,20260714
393210,토마토시스템,01436479,토마토시스템,20260330
393890,더블유씨피,01291317,더블유씨피,20230208
393970,대진첨단소재,01549472,대진첨단소재,20260316
394280,오픈엣지테크놀로지,01571107,오픈엣지테크놀로지,20251128
394420,리센스메디컬,01685677,리센스메디컬,20260331
394800,쓰리빌리언,01506617,쓰리빌리언,20260224
395400,SK리츠,01535150,SK리츠,20221220
396270,넥스트칩,01515864,넥스트칩,20240219
396300,세아메카닉스,00534701,세아메카닉스,20241213
396470,워트,00866451,워트,20260401
396690,미래에셋글로벌리츠,01576102,미래에셋글로벌리츠,20230110
397030,에이프릴바이오,01375822,에이프릴바이오,20250430
397810,애드포러스,01551042,애드포러스,20260304
398120,에스지헬스케어,01179866,에스지헬스케어,20250106
399720,가온칩스,01364747,가온칩스,20230216
400760,NH올원리츠,01480780,NH올원리츠,20260325
402030,코난테크놀로지,00601988,코난테크놀로지,20230330
402340,SK스퀘어,01596425,SK스퀘어,20260326
402420,켈스,01507722,켈스,20260402
402490,그린리소스,01370863,그린리소스,20240430
403360,라피치,01466832,라피치,20260320
403490,우듬지팜,01299106,우듬지팜,20250604
403550,쏘카,01026157,쏘카,20251113
403810,아이엘로보틱스,01669794,아이엘로보틱스,20260330
403850,더핑크퐁컴퍼니,01138364,더핑크퐁컴퍼니,20260804
403870,HPSP,01288827,HPSP,20260626
404990,신한서부티엔디리츠,01436558,신한서부티엔디리츠,20240408
405000,플라즈맵,01575839,플라즈맵,20260330
405100,큐알티,01033591,큐알티,20260327
405920,나라셀라,01021639,나라셀라,20230919
406820,뷰티스킨,01147487,뷰티스킨,20230724
407400,꿈비,01586455,꿈비,20260331
408470,한패스,01445024,한패스,20260504
408900,스튜디오미르,01139965,스튜디오미르,20230222
408920,메쎄이상,01596656,메쎄이상,20230404
411080,샌즈랩,01242241,샌즈랩,20260304
412350,레이저쎌,01573381,레이저쎌,20250905
412540,제일엠앤에스,00528791,제일엠앤에스,20240430
413300,티엘엔지니어링,01583953,티엘엔지니어링,20221118
413390,엠오티,01563922,엠오티,20241118
413630,씨피시스템,01601222,씨피시스템,20240809
413640,비아이매트릭스,01462739,비아이매트릭스,20260421
415380,스튜디오삼익,01540815,스튜디오삼익,20240206
415640,KB발해인프라,01880801,KB발해인프라,20241129
416180,신성에스티,00761183,신성에스티,20251001
417010,나노팀,01524118,나노팀,20240219
417180,핑거스토리,01584934,핑거스토리,20260312
417200,LS머트리얼즈,01528141,LS머트리얼즈,20231212
417310,코람코더원리츠,01180118,코람코더원리츠,20230119
417500,제이아이테크,01367586,제이아이테크,20230227
417790,트루엔,01134216,트루엔,20230517
417840,저스템,01383229,저스템,20230803
417860,오브젠,01472930,오브젠,20250331
417970,모델솔루션,00657783,모델솔루션,20260327
418250,시큐레터,01579570,시큐레터,20250331
418420,라온텍,00965512,라온텍,20230706
418470,KT밀리의서재,01467451,KT밀리의서재,20260526
418550,제이오,00411808,제이오,20260423
418620,E8,01516890,E8,20260424
419050,삼기에너지솔루션즈,01526806,삼기에너지솔루션즈,20250418
419080,엔젯,01587056,엔젯,20260324
419120,산돌,01516368,산돌,20231220
419530,SAMG엔터,01082418,SAMG엔터,20260528
419540,비스토스,01506848,비스토스,20260324
420570,제이투케이바이오,01553129,제이투케이바이오,20240325
420770,기가비스,00765569,기가비스,20260814
424760,벨로크,01622331,벨로크,20260224
424870,이뮨온시아,01203659,이뮨온시아,20260304
424960,스마트레이더시스템,01555215,스마트레이더시스템,20260330
424980,마이크로투나노,00624378,마이크로투나노,20260312
425040,티이엠씨,01301252,티이엠씨,20230223
425420,티에프이,01035368,티에프이,20221117
429270,시지트로닉스,01284751,시지트로닉스,20240927
430690,한싹,01602638,한싹,20260331
431190,케이쓰리아이,01689266,케이쓰리아이,20250225
432320,KB스타리츠,01622720,KB스타리츠,20260504
432430,와이랩,01406265,와이랩,20260401
432470,케이엔에스,01402995,케이엔에스,20231206
432720,퀄리타스반도체,01584183,퀄리타스반도체,20260219
432980,엠에프씨,01217795,엠에프씨,20250331
434190,탈로스,01020269,탈로스,20221123
434480,모니터랩,01583652,모니터랩,20240520
435570,에르코스,01253636,에르코스,20260331
437730,삼현,00262266,삼현,20250331
438700,버넥트,01605529,버넥트,20251017
439090,마녀공장,01136977,마녀공장,20260316
439260,대한조선,00182696,대한조선,20260420
439580,블루엠텍,01559637,블루엠텍,20260210
439960,코스모로보틱스,01802928,코스모로보틱스,20260701
440110,파두,01292291,파두,20260203
440290,HB인베스트먼트,00309460,HB인베스트먼트,20240220
440320,오픈놀,01585155,오픈놀,20260309
441270,파인엠텍,01686755,파인엠텍,20221027
443060,HD현대마린솔루션,01194689,HD현대마린솔루션,20260325
443250,레뷰코퍼레이션,01468061,레뷰코퍼레이션,20260429
443670,에스피소프트,01381391,에스피소프트,20260504
444530,심플랫폼,01590980,심플랫폼,20251128
445090,에이직랜드,01540453,에이직랜드,20240627
445180,퓨릿,01027828,퓨릿,20250325
445680,큐리옥스바이오시스템즈,01498974,큐리옥스바이오시스템즈,20260430
446070,유니드비티플러스,01702017,유니드비티플러스,20260317
446440,에피바이오텍,01281541,에피바이오텍,20241002
446540,메가터치,00923516,메가터치,20260327
446840,지슨,01693922,지슨,20250908
447690,아이오바이오,01680131,아이오바이오,20260305
448280,에코아이,01218299,에코아이,20260326
448710,코츠테크놀로지,00959210,코츠테크놀로지,20251218
448730,삼성FN리츠,01688896,삼성FN리츠,20241031
448780,마이크로엔엑스,01206717,마이크로엔엑스,20260313
448900,한국피아이엠,00765897,한국피아이엠,20250404
450080,에코프로머티,01311408,에코프로머티,20260430
450330,하스,01663569,하스,20240910
450520,인스웨이브,01222113,인스웨이브,20250424
450950,아스테라시스,01590528,아스테라시스,20250124
451220,아이엠티,01546101,아이엠티,20231204
451250,삐아,01283974,삐아,20250228
451760,컨텍,01685251,컨텍,20240226
451800,한화리츠,01669226,한화리츠,20260721
452160,제이엔비,01309421,제이엔비,20240221
452190,한빛레이저,00607496,한빛레이저,20260311
452200,민테크,01689035,민테크,20260318
452260,한화갤러리아,01722437,한화갤러리아,20260629
45226K,한화갤러리아우,,,
452280,한선엔지니어링,00958451,한선엔지니어링,20260508
452300,캡스톤파트너스,01497124,캡스톤파트너스,20231115
452400,이닉스,00338170,이닉스,20240329
452430,사피엔반도체,01676642,사피엔반도체,20240219
452450,피아이이,01429220,피아이이,20251212
453340,현대그린푸드,01721809,현대그린푸드,20230427
453450,그리드위즈,01299203,그리드위즈,20260401
453860,에이에스텍,01538528,에이에스텍,20240401
454910,두산로보틱스,01105153,두산로보틱스,20250401
455180,케이지에이,01638387,케이지에이,20260401
455900,엔젤로보틱스,01592049,엔젤로보틱스,20250324
456010,아이씨티케이,01373709,아이씨티케이,20250225
456040,OCI,01760738,OCI,20251117
456070,이엔셀,01544468,이엔셀,20250220
456160,지투지바이오,01577952,지투지바이오,20250814
456190,큐라켐,01205514,큐라켐,20230518
456570,아이엠지티,01579020,아이엠지티,20260320
457190,이수스페셜티케미컬,01762569,이수스페셜티케미컬,20251028
457370,한켐,01016309,한켐,20250911
457550,우진엔텍,01030503,우진엔텍,20240124
457600,벡트,01453944,벡트,20241216
458350,에스팀,01379563,에스팀,20260306
458650,성우,00319272,성우,20250826
458870,씨어스,01514227,씨어스,20260810
459100,위츠,01445440,위츠,20241120
459510,나우로보틱스,01594791,나우로보틱스,20260323
459550,알트,01466373,알트,20251117
460470,아이빔테크놀로지,01678312,아이빔테크놀로지,20240806
460850,동국씨엠,01765256,동국씨엠,20250219
460860,동국제강,01765265,동국제강,20240702
460870,에스엠씨지,01142260,에스엠씨지,20250307
460930,현대힘스,00667373,현대힘스,20240126
460940,피앤에스로보틱스,01419205,피앤에스로보틱스,20260429
461030,아이엠비디엑스,01497373,아이엠비디엑스,20260311
461300,아이스크림미디어,00657224,아이스크림미디어,20260318
462310,뉴키즈온,01467503,뉴키즈온,20260303
462350,이노스페이스,01700587,이노스페이스,20240702
462510,라메디텍,01504211,라메디텍,20251110
462520,조선내화,01770203,조선내화,20241206
462860,더즌,01563667,더즌,20250610
462870,시프트업,01384787,시프트업,20260226
462980,아이지넷,01728167,아이지넷,20260820
463020,뉴엔AI,01639508,뉴엔AI,20260311
463480,모티브링크,00367400,모티브링크,20250220
464080,에스오에스랩,01686427,에스오에스랩,20240625
464280,티디에스팜,01232192,티디에스팜,20240821
464490,쿼드메디슨,01671285,쿼드메디슨,20260226
464500,아이언디바이스,01706794,아이언디바이스,20260331
464580,닷밀,01605282,닷밀,20250225
465320,교보15호스팩,01781847,교보15호스팩,20231205
465480,인스피언,01284876,인스피언,20260319
465770,STX그린로지스,01784394,STX그린로지스,20250331
466100,클로봇,01784914,클로봇,20260401
466410,사이냅소프트,01207901,사이냅소프트,20241119
466690,키움히어로제1호스팩,01784677,키움히어로제1호스팩,20260320
468530,프로티나,01688568,프로티나,20250729
468760,유진스팩10호,01787072,유진스팩10호,20240229
469480,IBKS제24호스팩,01792791,IBKS제24호스팩,20240201
469610,이노테크,01745173,이노테크,20251107
469750,아이비젼웍스,01516766,아이비젼웍스,20250221
469900,하나31호스팩,01791561,하나31호스팩,20240305
471050,대신밸런스제17호스팩,01792825,대신밸런스제17호스팩,20240124
471820,셀로맥스사이언스,01448544,셀로맥스사이언스,20250225
472220,신영스팩10호,01796858,신영스팩10호,20250321
472230,에스케이증권제11호스팩,01797440,SK증권제11호스팩,20240304
472850,폰드그룹,01806951,폰드그룹,20250502
473000,에스케이증권제12호스팩,01798722,SK증권제12호스팩,20240507
473050,유안타제15호스팩,01798980,유안타제15호스팩,20240411
473950,에스케이증권제13호스팩,01801822,SK증권제13호스팩,20240725
473980,노머스,01703849,노머스,20260316
474170,루미르,01636565,루미르,20260313
474490,유안타제16호스팩,01804476,유안타제16호스팩,20240502
474610,RF시스템즈,01286476,RF시스템즈,20260326
474650,링크솔루션,01764099,링크솔루션,20250610
474660,신한제12호스팩,01809569,신한제12호스팩,20240710
474930,신한제13호스팩,01807747,신한제13호스팩,20240710
475040,스트라드비젼,01370517,스트라드비젼,20260703
475150,SK이터닉스,01817081,SK이터닉스,20240411
475230,엔알비,01708163,엔알비,20250728
475240,하나32호스팩,01807738,하나32호스팩,20240327
475250,하나33호스팩,01807729,하나33호스팩,20240424
475400,씨메스로보틱스,01588189,씨메스로보틱스,20260421
475430,키스트론,00204323,키스트론,20260330
475460,미트박스,01374717,미트박스,20250123
475560,더본코리아,00968607,더본코리아,20260323
475580,에이럭스,01641600,에이럭스,20241101
475660,에스켐,01383779,에스켐,20250424
475830,오름테라퓨틱,01658831,오름테라퓨틱,20250221
475960,토모큐브,01573336,토모큐브,20250529
476040,오가노이드사이언스,01626391,오가노이드사이언스,20260818
476060,온코닉테라퓨틱스,01632912,온코닉테라퓨틱스,20241219
476080,M83,01704680,M83,20260303
476710,타조이엔터테인먼트,01518506,타조이엔터테인먼트,20251107
476830,알지노믹스,01596920,알지노믹스,20251218
477340,에이치엠씨제7호스팩,01813377,에이치엠씨제7호스팩,20250321
477380,미래에셋비전스팩4호,01814233,미래에셋비전스팩4호,20240529
477470,미래에셋비전스팩5호,01817249,미래에셋비전스팩5호,20240619
477760,DB금융스팩12호,01814589,디비금융스팩12호,20240618
477850,마키나락스,01709065,마키나락스,20260520
478110,이베스트스팩6호,01815764,이베스트스팩6호,20240712
478340,나라스페이스테크놀로지,01787355,나라스페이스테크놀로지,20251217
478390,KB제29호스팩,01816268,KB제29호스팩,20240621
478440,미래에셋비전스팩6호,01819867,미래에셋비전스팩6호,20240624
478560,블랙야크아이앤씨,01718407,블랙야크아이앤씨,20260803
479880,한국제15호스팩,01818682,한국제15호스팩,20260313
479960,위너스일렉,01137860,위너스일렉,20260422
480370,씨케이솔루션,01210677,씨케이솔루션,20260507
481070,에이유브랜즈,01803927,에이유브랜즈,20250403
481850,신한글로벌액티브리츠,01714997,신한글로벌액티브리츠,20241127
481890,엔에이치스팩31호,01834194,엔에이치스팩31호,20240726
482520,교보16호스팩,01845701,교보16호스팩,20240813
482630,삼양엔씨켐,00863533,삼양엔씨켐,20250203
482680,미래에셋비전스팩7호,01841635,미래에셋비전스팩7호,20240911
482690,대신밸런스제19호스팩,01845534,대신밸런스제19호스팩,20241120
483350,딜리셔스,01461730,딜리셔스,20260812
483650,달바글로벌,01649204,달바글로벌,20250522
484120,도우인시스,01380578,도우인시스,20250723
484130,하나34호스팩,01847550,하나34호스팩,20241119
484590,삼양컴텍,00141583,삼양컴텍,20251024
484810,티엑스알로보틱스,01458161,티엑스알로보틱스,20250320
484870,엠앤씨솔루션,01519790,엠앤씨솔루션,20250220
486630,KB제30호스팩,01851650,KB제30호스팩,20240925
486990,노타,01810477,노타,20260311
487360,신한제14호스팩,01853214,신한제14호스팩,20260120
487400,케이앤에스아이앤씨,00920731,케이앤에스아이앤씨,20260813
487570,HS효성,01854763,HS효성,20260331
487580,폴레드,01565364,폴레드,20260514
487720,키움제10호스팩,01877126,키움제10호스팩,20250228
487830,신한제15호스팩,01854408,신한제15호스팩,20241115
488060,유진스팩11호,01854392,유진스팩11호,20241031
488280,에스투더블유,01803635,에스투더블유,20260619
488900,비츠로넥스텍,01194607,비츠로넥스텍,20251202
489210,교보17호스팩,01866528,교보17호스팩,20241121
489460,바이오비쥬,01657197,바이오비쥬,20250520
489480,키움제11호스팩,01873272,키움제11호스팩,20241211
489500,엘케이켐,01747977,엘케이켐,20250225
489730,디비금융제13호스팩,01857991,디비금융제13호스팩,20241128
489790,한화비전,01867758,한화비전,20250804
490470,세미파이브,01627363,세미파이브,20251229
491000,리브스메드,01385005,리브스메드,20251224
492220,KB제31호스팩,01866926,KB제31호스팩,20241212
493280,아이엠바이오로직스,01859500,아이엠바이오로직스,20260320
493330,지에프아이,01450938,지에프아이,20260114
493790,유안타제17호스팩,01872219,유안타제17호스팩,20250123
494120,큐리오시스,01786958,큐리오시스,20251113
495810,유비씨,01867749,유비씨,20251201
496070,신한제16호스팩,01875146,신한제16호스팩,20250529
496320,본시스템즈,01872459,본시스템즈,20250908
498390,한화플러스제5호스팩,01881800,한화플러스제5호스팩,20250320
499790,GS피앤엘,01882845,GS피앤엘,20260320
900070,글로벌에스엠,00783246,글로벌에스엠,20260416
900100,파이온엑스,00781202,파이온엑스,20260518
900110,딥커머스,00799070,딥커머스,20260515
900120,씨엑스아이,00800084,씨엑스아이,20231124
900140,엘브이엠씨홀딩스,00838500,엘브이엠씨,20260408
900250,크리스탈신소재,01107665,크리스탈신소재,20201109
900260,로스웰,01139266,로스웰,20190312
900270,헝셩그룹,01160512,헝셩그룹,20221107
900290,GRT,01170962,GRT,20181122
900300,오가닉티코스메틱,01169434,오가닉티코스메틱,20210707
900310,컬러레이,01236286,컬러레이,20210924
900340,윙입푸드,01328639,윙입푸드,20230425
950130,엑세스바이오,00956028,엑세스바이오,20260401
950140,잉글우드랩,01165739,잉글우드랩,20230405
950160,코오롱티슈진,01245062,코오롱티슈진,20250327
950170,JTC,01041828,JTC,20250530
950190,고스트스튜디오,01416235,고스트스튜디오,20250919
950200,소마젠,01442115,소마젠,20230403
950210,프레스티지바이오파마,01510489,프레스티지바이오파마,20240816
950220,네오이뮨텍,01511558,네오이뮨텍,20260330
950250,테라뷰,01957282,테라뷰,20251209
950260,인제니아테라퓨틱스(Reg.S),02031369,인제니아테라퓨틱스,20260818
